<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ACWI.US,D,20080915,000000,32.5787,32.7386,31.8,31.9124,2557434,0
ACWI.US,D,20080916,000000,31.3056,32.1467,31.2144,32.1467,49523.6,0
ACWI.US,D,20080917,000000,31.8975,31.8975,30.7368,30.7612,83233.4,0
ACWI.US,D,20080918,000000,31.9274,32.1671,30.4312,31.9747,34510.4,0
ACWI.US,D,20080919,000000,35.8896,37.1022,32.496,33.7552,138314,0
ACWI.US,D,20080922,000000,34.0851,34.0851,33.0349,33.0349,66074.5,0
ACWI.US,D,20080923,000000,32.8724,33.0174,32.2284,32.3251,71731.7,0
ACWI.US,D,20080924,000000,32.4606,32.6187,32.1818,32.3101,95751,0
ACWI.US,D,20080925,000000,32.5787,33.14,32.5787,33.0749,36871.5,0
ACWI.US,D,20080926,000000,32.7079,32.903,32.3335,32.903,138710,0
ACWI.US,D,20080929,000000,32.0844,32.5963,29.538,29.8235,95857.5,0
ACWI.US,D,20080930,000000,30.0929,31.1124,30.0929,30.9181,153019,0
ACWI.US,D,20081001,000000,30.8578,31.1885,30.4822,31.0445,110021,0
ACWI.US,D,20081002,000000,30.8503,30.8503,29.7045,29.7408,33732.4,0
ACWI.US,D,20081003,000000,29.7287,30.88,29.0597,29.2027,166392,0
ACWI.US,D,20081006,000000,28.491,28.491,26.5432,27.7058,169307,0
ACWI.US,D,20081007,000000,28.3785,28.3785,26.4362,26.4688,221598,0
ACWI.US,D,20081008,000000,25.888,26.679,24.9782,25.8992,33181.4,0
ACWI.US,D,20081009,000000,26.2672,26.5432,24.1485,24.2908,40290.4,0
ACWI.US,D,20081010,000000,23.4358,24.5612,22.3337,23.7657,180171,0
ACWI.US,D,20081013,000000,24.5156,26.716,24.5156,26.716,85398.6,0
ACWI.US,D,20081014,000000,27.3015,28.1628,26.2087,26.5432,166295,0
ACWI.US,D,20081015,000000,26.2291,26.3555,23.9608,24.0137,96192.2,0
ACWI.US,D,20081016,000000,24.0732,25.0163,23.0409,24.9421,39538.1,0
ACWI.US,D,20081017,000000,24.4488,25.6316,24.0369,24.548,85628.9,0
ACWI.US,D,20081020,000000,24.8521,25.9615,24.8521,25.9615,87556.2,0
ACWI.US,D,20081021,000000,25.5721,25.6,24.7833,24.8521,71964.2,0
ACWI.US,D,20081022,000000,24.1717,24.1717,22.4638,23.0409,100177,0
ACWI.US,D,20081023,000000,23.0482,23.616,22.3141,23.1839,169080,0
ACWI.US,D,20081024,000000,22.1952,22.5445,19.9484,22.1719,96710.9,0
ACWI.US,D,20081027,000000,21.5671,22.2157,21.1024,21.108,337863,0
ACWI.US,D,20081028,000000,22.0446,23.3605,21.4379,23.3605,326595,0
ACWI.US,D,20081029,000000,23.6243,24.6206,23.3931,23.7414,457837,0
ACWI.US,D,20081030,000000,24.2971,24.9337,24.1783,24.8667,83486.3,0
ACWI.US,D,20081031,000000,24.5537,25.3324,24.2303,25.2255,178969,0
ACWI.US,D,20081103,000000,24.9782,25.31,24.7833,25.0843,191033,0
ACWI.US,D,20081104,000000,25.6148,26.5079,25.6148,26.4362,112892,0
ACWI.US,D,20081105,000000,26.3322,26.3322,25.0379,25.0444,400050,0
ACWI.US,D,20081106,000000,24.576,24.8082,23.3335,23.4087,86730.8,0
ACWI.US,D,20081107,000000,23.7824,24.5676,23.7824,24.5676,49014.6,0
ACWI.US,D,20081110,000000,24.8214,24.9421,23.8791,24.3111,86662,0
ACWI.US,D,20081111,000000,23.4014,24.0445,23.2054,23.6828,49587.1,0
ACWI.US,D,20081112,000000,22.9219,23.2137,22.2296,22.3875,105429,0
ACWI.US,D,20081113,000000,22.5,23.9608,21.4015,23.9608,519296,0
ACWI.US,D,20081114,000000,23.0317,23.6682,22.6284,22.7184,138008,0
ACWI.US,D,20081117,000000,22.8161,22.9442,22.091,22.4638,185326,0
ACWI.US,D,20081118,000000,22.105,22.6132,21.7306,22.2547,214465,0
ACWI.US,D,20081119,000000,22.3049,22.4638,20.8543,21.0625,3238163,0
ACWI.US,D,20081120,000000,20.4269,21.1024,19.6176,19.6704,154276,0
ACWI.US,D,20081121,000000,19.6248,21.0113,19.6248,20.8395,166264,0
ACWI.US,D,20081124,000000,21.1304,22.7769,21.1304,22.3579,141930,0
ACWI.US,D,20081125,000000,22.6728,23.4896,21.7157,22.3875,832786,0
ACWI.US,D,20081126,000000,21.8273,23.2565,21.738,22.9442,803146,0
ACWI.US,D,20081128,000000,22.7427,23.0259,22.4713,23.0177,251154,0
ACWI.US,D,20081201,000000,22.711,22.711,20.9658,21.0718,1098914,0
ACWI.US,D,20081202,000000,21.6934,22.0988,21.3542,22.091,424828,0
ACWI.US,D,20081203,000000,21.6629,22.3744,21.3412,22.3337,287975,0
ACWI.US,D,20081204,000000,21.9238,22.3141,21.4313,21.9295,354879,0
ACWI.US,D,20081205,000000,21.579,22.3671,20.9882,22.2975,211766,0
ACWI.US,D,20081208,000000,22.6431,24.5248,22.6431,23.1988,1085082,0
ACWI.US,D,20081209,000000,23.2137,23.4682,22.868,22.9219,307933,0
ACWI.US,D,20081210,000000,22.842,23.7414,22.842,23.5482,382899,0
ACWI.US,D,20081211,000000,23.7331,23.9608,23.0948,23.3084,627525,0
ACWI.US,D,20081212,000000,22.9137,23.5938,22.5614,23.4516,811647,0
ACWI.US,D,20081215,000000,23.5343,23.5566,22.9962,23.3262,216808,0
ACWI.US,D,20081216,000000,23.2954,24.7833,23.2954,24.6494,2670672,0
ACWI.US,D,20081217,000000,24.4264,24.7757,24.2387,24.5248,519237,0
ACWI.US,D,20081218,000000,24.1717,24.4551,23.602,23.6476,671099,0
ACWI.US,D,20081219,000000,23.7331,24.0732,23.4759,23.6745,400725,0
ACWI.US,D,20081222,000000,23.6997,23.6997,22.9219,23.3177,622651,0
ACWI.US,D,20081223,000000,23.2507,23.4516,22.8615,23.0037,987165,0
ACWI.US,D,20081224,000000,23.0317,24.3047,22.9962,23.1765,328658,0
ACWI.US,D,20081226,000000,23.3456,23.3772,23.1542,23.3456,242184,0
ACWI.US,D,20081229,000000,23.5194,23.5649,22.9654,23.2054,930875,0
ACWI.US,D,20081230,000000,23.2303,23.9013,23.2303,23.9013,270427,0
ACWI.US,D,20081231,000000,23.8112,24.4488,23.8047,24.2768,296014,0
ACWI.US,D,20090102,000000,24.2971,24.8667,24.1783,24.8082,128154,0
ACWI.US,D,20090105,000000,24.5676,24.9048,24.4942,24.6931,229404,0
ACWI.US,D,20090106,000000,24.9645,25.1819,24.733,25.0099,337735,0
ACWI.US,D,20090107,000000,24.7553,24.8214,24.2016,24.3204,226251,0
ACWI.US,D,20090108,000000,24.3111,24.4327,24.0797,24.3371,392229,0
ACWI.US,D,20090109,000000,24.3204,24.3204,23.6596,23.7062,4550430,0
ACWI.US,D,20090112,000000,23.6532,23.7229,23.012,23.1607,842079,0
ACWI.US,D,20090113,000000,22.9442,23.1086,22.7629,22.9303,178622,0
ACWI.US,D,20090114,000000,22.4638,22.4638,21.9704,22.1562,161616,0
ACWI.US,D,20090115,000000,22.3281,22.4406,21.528,22.2677,358478,0
ACWI.US,D,20090116,000000,22.7835,22.8076,21.9993,22.4498,272108,0
ACWI.US,D,20090120,000000,22.0988,22.0988,20.8673,20.9407,744160,0
ACWI.US,D,20090121,000000,21.1759,21.8951,21.0255,21.871,528927,0
ACWI.US,D,20090122,000000,21.4379,21.687,20.9816,21.3616,458622,0
ACWI.US,D,20090123,000000,20.9966,21.594,20.7401,21.4603,468988,0
ACWI.US,D,20090126,000000,21.528,22.0373,21.4379,21.7306,467746,0
ACWI.US,D,20090127,000000,21.9034,22.1952,21.8273,22.0735,224398,0
ACWI.US,D,20090128,000000,22.6514,22.9591,22.5445,22.868,125019,0
ACWI.US,D,20090129,000000,22.2975,22.4339,21.8505,21.9099,1677752,0
ACWI.US,D,20090130,000000,22.0373,22.1404,21.4313,21.5131,199382,0
ACWI.US,D,20090202,000000,21.3031,21.5671,21.1535,21.4826,83858.7,0
ACWI.US,D,20090203,000000,21.6701,22.0512,21.4472,21.9174,198296,0
ACWI.US,D,20090204,000000,21.9099,22.3429,21.8207,21.9704,241646,0
ACWI.US,D,20090205,000000,21.7594,22.3821,21.6487,22.2222,371799,0
ACWI.US,D,20090206,000000,22.4099,22.9303,22.2909,22.8243,132113,0
ACWI.US,D,20090209,000000,22.868,22.9805,22.6794,22.842,36407.7,0
ACWI.US,D,20090210,000000,22.5986,22.7769,21.6275,21.791,219407,0
ACWI.US,D,20090211,000000,21.9034,22.0988,21.6701,21.9295,161719,0
ACWI.US,D,20090212,000000,21.6117,21.9778,21.2575,21.9778,206448,0
ACWI.US,D,20090213,000000,21.8876,21.9704,21.6701,21.7017,136316,0
ACWI.US,D,20090217,000000,21.0625,21.0625,20.568,20.6657,178831,0
ACWI.US,D,20090218,000000,19.9864,20.7401,19.9864,20.5244,278010,0
ACWI.US,D,20090219,000000,20.9407,21.0255,20.3386,20.3637,145464,0
ACWI.US,D,20090220,000000,20.0598,20.3637,19.819,20.1034,121268,0
ACWI.US,D,20090223,000000,20.3208,20.4269,19.4009,19.4465,190731,0
ACWI.US,D,20090224,000000,19.5886,20.2558,19.4242,20.1574,543813,0
ACWI.US,D,20090225,000000,20.0236,20.227,19.5961,19.819,196191,0
ACWI.US,D,20090226,000000,20.121,20.2725,19.6398,19.6398,141060,0
ACWI.US,D,20090227,000000,20.8617,20.8617,19.3192,19.4242,60522.7,0
ACWI.US,D,20090302,000000,19.0191,19.0191,18.3305,18.3388,81148.9,0
ACWI.US,D,20090303,000000,18.6957,18.6957,18.1129,18.2636,367365,0
ACWI.US,D,20090304,000000,18.6909,19.1845,18.5998,18.9975,202570,0
ACWI.US,D,20090305,000000,18.4801,18.6298,18.0619,18.232,434504,0
ACWI.US,D,20090306,000000,18.495,18.6167,17.7971,18.1966,234973,0
ACWI.US,D,20090309,000000,17.7766,18.2849,17.7227,17.9188,248659,0
ACWI.US,D,20090310,000000,18.5013,19.0553,18.4568,19.0478,115631,0
ACWI.US,D,20090311,000000,19.3323,19.4242,18.8489,19.1305,572044,0
ACWI.US,D,20090312,000000,19.1073,19.8359,18.9,19.7828,77491.2,0
ACWI.US,D,20090313,000000,19.9168,19.9771,19.6324,19.8952,100720,0
ACWI.US,D,20090316,000000,20.3294,20.5152,20.0012,20.0012,79826.4,0
ACWI.US,D,20090317,000000,20.016,20.6051,19.9241,20.6051,160694,0
ACWI.US,D,20090318,000000,21.4983,21.4983,19.7151,21.0485,116355,0
ACWI.US,D,20090319,000000,21.5131,21.5131,20.9072,20.9221,99777.9,0
ACWI.US,D,20090320,000000,20.9658,21.0255,20.5607,20.5831,234802,0
ACWI.US,D,20090323,000000,21.2575,22.1562,20.4639,22.1562,200019,0
ACWI.US,D,20090324,000000,21.579,21.9833,21.5197,21.5605,126142,0
ACWI.US,D,20090325,000000,21.6701,22.1191,21.3542,21.8346,114671,0
ACWI.US,D,20090326,000000,22.0512,22.3429,21.8951,22.3141,149079,0
ACWI.US,D,20090327,000000,21.7688,21.8634,21.6023,21.6404,77950.7,0
ACWI.US,D,20090330,000000,21.3328,21.3328,20.6294,20.8161,76694.8,0
ACWI.US,D,20090331,000000,21.1387,21.5047,21.0039,21.2132,435397,0
ACWI.US,D,20090401,000000,21.1024,21.7985,20.9882,21.7157,2103754,0
ACWI.US,D,20090402,000000,21.4826,22.9442,21.4826,22.5836,75902.8,0
ACWI.US,D,20090403,000000,22.5614,22.7918,22.4406,22.7769,280407,0
ACWI.US,D,20090406,000000,22.4785,22.5752,22.2378,22.5445,585214,0
ACWI.US,D,20090407,000000,22.2465,22.2677,21.6701,22.0373,159770,0
ACWI.US,D,20090408,000000,22.2378,22.4406,22.1264,22.2611,57196.4,0
ACWI.US,D,20090409,000000,22.8976,23.0259,22.7918,23.0259,73515.9,0
ACWI.US,D,20090413,000000,23.3084,23.3857,22.8755,23.3688,47278.8,0
ACWI.US,D,20090414,000000,23.2137,23.3335,22.9516,23.0566,254096,0
ACWI.US,D,20090415,000000,22.7835,23.1905,22.7835,23.1839,135790,0
ACWI.US,D,20090416,000000,23.3521,23.5649,23.0863,23.5129,77384.6,0
ACWI.US,D,20090417,000000,23.5194,23.6745,23.3605,23.4516,299394,0
ACWI.US,D,20090420,000000,22.9219,22.9805,22.4785,22.4926,124652,0
ACWI.US,D,20090421,000000,22.3875,22.973,22.3671,22.9442,86089.5,0
ACWI.US,D,20090422,000000,22.6366,23.2359,22.6366,22.7769,434900,0
ACWI.US,D,20090423,000000,23.0789,23.2648,22.8327,23.2054,271508,0
ACWI.US,D,20090424,000000,23.5194,23.7498,23.4087,23.6745,462330,0
ACWI.US,D,20090427,000000,23.3335,23.5649,23.1765,23.2565,195407,0
ACWI.US,D,20090428,000000,22.9137,23.4014,22.881,23.1988,185896,0
ACWI.US,D,20090429,000000,23.5194,24.0305,23.4598,23.7331,95771.4,0
ACWI.US,D,20090430,000000,24.1337,24.2768,23.7582,23.9246,554127,0
ACWI.US,D,20090501,000000,23.9095,24.2144,23.8112,24.0574,69698.9,0
ACWI.US,D,20090504,000000,24.3445,25.1902,24.3445,25.167,243274,0
ACWI.US,D,20090505,000000,25.0035,25.1512,24.8444,24.9782,611476,0
ACWI.US,D,20090506,000000,25.4133,25.5786,25.0536,25.5099,344374,0
ACWI.US,D,20090507,000000,25.6399,25.7589,24.9337,25.1141,333705,0
ACWI.US,D,20090508,000000,25.5786,26.0367,25.3547,25.9328,488603,0
ACWI.US,D,20090511,000000,25.494,25.5099,25.2488,25.3176,97454.5,0
ACWI.US,D,20090512,000000,25.4355,25.5786,25.1512,25.4447,429695,0
ACWI.US,D,20090513,000000,25.0303,25.0303,24.6206,24.6364,111139,0
ACWI.US,D,20090514,000000,24.5917,25.0303,24.5612,24.8751,51585.4,0
ACWI.US,D,20090515,000000,24.9942,25.0769,24.6075,24.6931,358724,0
ACWI.US,D,20090518,000000,24.9486,25.5506,24.6141,25.5506,483156,0
ACWI.US,D,20090519,000000,25.5721,25.8714,25.481,25.6548,147441,0
ACWI.US,D,20090520,000000,25.9159,26.2235,25.6985,25.729,267191,0
ACWI.US,D,20090521,000000,25.4133,25.4756,25.1745,25.3929,207552,0
ACWI.US,D,20090522,000000,25.5721,25.6399,25.3547,25.468,97405,0
ACWI.US,D,20090526,000000,25.2349,26.1315,25.1902,26.0238,745644,0
ACWI.US,D,20090527,000000,26.0238,26.162,25.5861,25.5861,751555,0
ACWI.US,D,20090528,000000,25.7589,26.0238,25.5182,25.9244,236798,0
ACWI.US,D,20090529,000000,26.2765,26.4318,26.0489,26.4318,119970,0
ACWI.US,D,20090601,000000,27.0097,27.2039,26.8824,27.0394,281878,0
ACWI.US,D,20090602,000000,27.0989,27.2281,26.9187,27.0618,206340,0
ACWI.US,D,20090603,000000,26.8739,26.8739,26.2765,26.5349,177504,0
ACWI.US,D,20090604,000000,26.6045,26.8054,26.4605,26.77,165088,0
ACWI.US,D,20090605,000000,26.9271,26.9651,26.5283,26.6175,138356,0
ACWI.US,D,20090608,000000,26.493,26.7243,26.2001,26.5841,46084.2,0
ACWI.US,D,20090609,000000,26.7913,26.8824,26.5432,26.8536,576936,0
ACWI.US,D,20090610,000000,27.1212,27.1212,26.493,26.8136,2770002,0
ACWI.US,D,20090611,000000,26.992,27.451,26.9735,27.1602,3113834,0
ACWI.US,D,20090612,000000,26.9873,27.1212,26.8054,27.1212,195435,0
ACWI.US,D,20090615,000000,26.679,26.679,26.0563,26.2588,1119547,0
ACWI.US,D,20090616,000000,26.2765,26.3713,25.8574,25.9244,165995,0
ACWI.US,D,20090617,000000,25.8267,26.0238,25.5786,25.8202,59733.9,0
ACWI.US,D,20090618,000000,25.8342,26.0721,25.6827,25.888,110717,0
ACWI.US,D,20090619,000000,26.1846,26.2235,25.9328,26.0312,434675,0
ACWI.US,D,20090622,000000,25.7729,25.8128,25.2042,25.2488,137806,0
ACWI.US,D,20090623,000000,25.1428,25.2255,24.8297,25.1428,222108,0
ACWI.US,D,20090624,000000,25.3592,25.6316,25.2097,25.2627,80389.2,0
ACWI.US,D,20090625,000000,25.2255,25.941,25.1745,25.9328,60829.4,0
ACWI.US,D,20090626,000000,25.8956,25.8992,25.707,25.8491,1219601,0
ACWI.US,D,20090629,000000,25.968,26.1112,25.8202,26.0367,92447.3,0
ACWI.US,D,20090630,000000,26.162,26.162,25.6763,25.8267,210135,0
ACWI.US,D,20090701,000000,26.1315,26.3258,26.1112,26.178,436483,0
ACWI.US,D,20090702,000000,25.7885,25.7969,25.3676,25.3845,567419,0
ACWI.US,D,20090706,000000,25.256,25.3592,25.061,25.3592,114383,0
ACWI.US,D,20090707,000000,25.3324,25.3324,24.8214,24.8521,157765,0
ACWI.US,D,20090708,000000,24.8,24.9645,24.4488,24.7833,67897.5,0
ACWI.US,D,20090709,000000,25.023,25.1278,24.8585,25.0035,156164,0
ACWI.US,D,20090710,000000,24.6288,24.9048,24.6075,24.7925,68446.3,0
ACWI.US,D,20090713,000000,24.8585,25.2702,24.6141,25.2097,29541.9,0
ACWI.US,D,20090714,000000,25.3993,25.4885,25.256,25.4133,177447,0
ACWI.US,D,20090715,000000,25.9328,26.3862,25.888,26.3194,96171.8,0
ACWI.US,D,20090716,000000,26.283,26.6501,26.2001,26.5349,415366,0
ACWI.US,D,20090717,000000,26.4847,26.6045,26.4029,26.5349,79575.6,0
ACWI.US,D,20090720,000000,26.8944,27.084,26.7477,27.0551,166318,0
ACWI.US,D,20090721,000000,27.2643,27.3321,26.8443,27.1742,308786,0
ACWI.US,D,20090722,000000,26.9103,27.2865,26.9103,27.0775,68920.9,0
ACWI.US,D,20090723,000000,27.2281,27.8608,27.2123,27.7402,456021,0
ACWI.US,D,20090724,000000,27.6435,27.8608,27.5105,27.8608,398467,0
ACWI.US,D,20090727,000000,27.9463,28.0196,27.6899,27.9371,211193,0
ACWI.US,D,20090728,000000,27.7949,27.9,27.5477,27.7726,106805,0
ACWI.US,D,20090729,000000,27.6156,27.7271,27.438,27.5636,529413,0
ACWI.US,D,20090730,000000,28.004,28.3125,27.9805,28.1098,780485,0
ACWI.US,D,20090731,000000,28.3041,28.4398,28.0625,28.2596,306695,0
ACWI.US,D,20090803,000000,28.7771,28.9704,28.6108,28.9333,992246,0
ACWI.US,D,20090804,000000,28.687,28.947,28.6517,28.8663,83218.4,0
ACWI.US,D,20090805,000000,28.8896,28.898,28.5004,28.7846,115561,0
ACWI.US,D,20090806,000000,28.9183,28.9183,28.386,28.5895,160431,0
ACWI.US,D,20090807,000000,28.9111,28.9639,28.5828,28.8078,169272,0
ACWI.US,D,20090810,000000,28.7093,28.7474,28.4538,28.5895,206058,0
ACWI.US,D,20090811,000000,28.5448,28.5448,28.2204,28.3337,469880,0
ACWI.US,D,20090812,000000,28.3191,28.8517,28.3191,28.6581,308972,0
ACWI.US,D,20090813,000000,28.9556,29.0298,28.6637,28.9918,287447,0
ACWI.US,D,20090814,000000,29.0224,29.0521,28.477,28.7306,97536.3,0
ACWI.US,D,20090817,000000,28.1396,28.4472,27.7058,27.8164,196725,0
ACWI.US,D,20090818,000000,27.9298,28.2819,27.9298,28.1396,193766,0
ACWI.US,D,20090819,000000,27.9298,28.5224,27.9298,28.4538,113525,0
ACWI.US,D,20090820,000000,28.4844,28.8366,28.4844,28.7306,89450.2,0
ACWI.US,D,20090821,000000,29.0149,29.3533,29.0149,29.3059,101600,0
ACWI.US,D,20090824,000000,29.4266,29.5781,29.225,29.3059,134511,0
ACWI.US,D,20090825,000000,29.5781,29.6963,29.3812,29.4342,182843,0
ACWI.US,D,20090826,000000,29.2111,29.3533,29.0828,29.3374,104723,0
ACWI.US,D,20090827,000000,29.3589,29.5244,28.9556,29.4342,133073,0
ACWI.US,D,20090828,000000,29.5846,29.6963,29.2929,29.4342,311176,0
ACWI.US,D,20090831,000000,29.2685,29.2685,29.0003,29.0968,61555.8,0
ACWI.US,D,20090901,000000,29.0828,29.2929,28.4538,28.4844,74786.9,0
ACWI.US,D,20090902,000000,28.3041,28.6257,28.2141,28.5077,116903,0
ACWI.US,D,20090903,000000,28.6721,28.74,28.5077,28.74,39297.1,0
ACWI.US,D,20090904,000000,28.8738,29.1935,28.7474,29.1414,39619.9,0
ACWI.US,D,20090908,000000,29.7798,29.8235,29.5308,29.6088,930514,0
ACWI.US,D,20090909,000000,29.8078,30.0177,29.7045,29.8977,126023,0
ACWI.US,D,20090910,000000,29.9313,30.237,29.7881,30.237,587544,0
ACWI.US,D,20090911,000000,30.3392,30.3773,30.1171,30.2007,69392.2,0
ACWI.US,D,20090914,000000,29.8161,30.3121,29.7203,30.2668,81536.4,0
ACWI.US,D,20090915,000000,30.2732,30.4739,30.1014,30.3838,2518607,0
ACWI.US,D,20090916,000000,30.7825,30.9703,30.5697,30.9386,209719,0
ACWI.US,D,20090917,000000,30.946,31.5611,30.6997,30.8503,73612.8,0
ACWI.US,D,20090918,000000,30.8578,30.9776,30.7295,30.8885,1883806,0
ACWI.US,D,20090921,000000,30.5492,30.6775,30.3838,30.6253,55071,0
ACWI.US,D,20090922,000000,30.9933,31.0612,30.8261,30.9859,170321,0
ACWI.US,D,20090923,000000,31.1281,31.2035,30.6253,30.6253,203085,0
ACWI.US,D,20090924,000000,30.7527,30.8949,30.1403,30.2966,291523,0
ACWI.US,D,20090925,000000,30.2083,30.3689,30.0577,30.1403,55061.3,0
ACWI.US,D,20090928,000000,30.1841,30.6615,30.1765,30.5286,78359.6,0
ACWI.US,D,20090929,000000,30.4906,30.6615,30.3624,30.5492,179635,0
ACWI.US,D,20090930,000000,30.6848,30.6997,30.1841,30.513,64324.7,0
ACWI.US,D,20091001,000000,30.4376,30.4424,29.7203,29.7203,1413946,0
ACWI.US,D,20091002,000000,29.2474,29.712,29.1935,29.4806,226135,0
ACWI.US,D,20091005,000000,29.6812,29.9973,29.593,29.9526,73555.8,0
ACWI.US,D,20091006,000000,30.355,30.6532,30.2593,30.4582,1120156,0
ACWI.US,D,20091007,000000,30.5417,30.5697,30.3317,30.5576,389595,0
ACWI.US,D,20091008,000000,30.9247,31.077,30.7295,30.9543,250769,0
ACWI.US,D,20091009,000000,30.9032,30.9933,30.8198,30.9933,65221.1,0
ACWI.US,D,20091012,000000,31.0213,31.2842,30.9703,30.9859,244932,0
ACWI.US,D,20091013,000000,31.1365,31.1365,30.8198,31.0083,286936,0
ACWI.US,D,20091014,000000,31.6356,31.6532,31.3837,31.6438,729942,0
ACWI.US,D,20091015,000000,31.4822,31.7629,31.4655,31.7629,164952,0
ACWI.US,D,20091016,000000,31.3995,31.525,31.2239,31.4728,107537,0
ACWI.US,D,20091019,000000,31.6847,31.8752,31.5017,31.8167,167415,0
ACWI.US,D,20091020,000000,31.905,31.905,31.4263,31.617,106721,0
ACWI.US,D,20091021,000000,31.4952,31.9747,31.4655,31.4728,136787,0
ACWI.US,D,20091022,000000,31.4822,31.8595,31.2564,31.7916,50057.3,0
ACWI.US,D,20091023,000000,31.866,31.866,31.2239,31.2489,39755.5,0
ACWI.US,D,20091026,000000,31.3371,31.6847,30.8428,30.9032,191883,0
ACWI.US,D,20091027,000000,31.0213,31.0213,30.6997,30.7527,132573,0
ACWI.US,D,20091028,000000,30.499,30.5492,29.7798,29.8645,970350,0
ACWI.US,D,20091029,000000,30.2593,30.7964,30.1469,30.7527,130108,0
ACWI.US,D,20091030,000000,30.4424,30.604,29.6608,29.6887,166197,0
ACWI.US,D,20091102,000000,29.9907,30.3281,29.6368,30.0177,100120,0
ACWI.US,D,20091103,000000,29.7798,30.0734,29.6199,29.9833,61978.7,0
ACWI.US,D,20091104,000000,30.2732,30.6532,30.2732,30.3773,1250923,0
ACWI.US,D,20091105,000000,30.4376,30.8503,30.4376,30.8503,53773.2,0
ACWI.US,D,20091106,000000,30.7434,30.9703,30.618,30.9106,61353.5,0
ACWI.US,D,20091109,000000,31.4496,31.7478,31.3464,31.7478,116072,0
ACWI.US,D,20091110,000000,31.578,31.7034,31.3371,31.6587,98484.4,0
ACWI.US,D,20091111,000000,31.8381,32.0491,31.6356,31.7833,965784,0
ACWI.US,D,20091112,000000,31.509,31.7916,31.2777,31.3595,106893,0
ACWI.US,D,20091113,000000,31.4655,31.7478,31.2927,31.6763,241907,0
ACWI.US,D,20091116,000000,32.0333,32.3472,31.9579,32.1977,163209,0
ACWI.US,D,20091117,000000,32.0491,32.1141,31.7833,32.1068,104630,0
ACWI.US,D,20091118,000000,32.1141,32.1298,31.8595,32.1298,157132,0
ACWI.US,D,20091119,000000,31.7034,31.7034,31.2322,31.4655,67605.8,0
ACWI.US,D,20091120,000000,31.3522,31.405,31.1719,31.3595,199216,0
ACWI.US,D,20091123,000000,31.7034,32.0779,31.7034,31.8445,297332,0
ACWI.US,D,20091124,000000,31.852,31.852,31.4134,31.7107,394004,0
ACWI.US,D,20091125,000000,31.9655,32.0333,31.8092,32.0249,40841.3,0
ACWI.US,D,20091127,000000,30.7759,31.4571,30.7612,31.2647,81460,0
ACWI.US,D,20091130,000000,31.3371,31.4728,31.0808,31.2927,590716,0
ACWI.US,D,20091201,000000,31.7191,32.0621,31.7191,31.9655,181720,0
ACWI.US,D,20091202,000000,32.0565,32.2656,31.9505,32.1141,948877,0
ACWI.US,D,20091203,000000,32.2136,32.3694,31.8224,31.852,710788,0
ACWI.US,D,20091204,000000,32.378,32.3845,31.7107,31.9951,71722,0
ACWI.US,D,20091207,000000,31.8167,32.0491,31.7629,31.852,93552.5,0
ACWI.US,D,20091208,000000,31.6356,31.6356,31.2564,31.405,155801,0
ACWI.US,D,20091209,000000,31.2564,31.4263,31.1124,31.313,1465998,0
ACWI.US,D,20091210,000000,31.629,31.6532,31.4339,31.5407,101086,0
ACWI.US,D,20091211,000000,31.5548,31.7107,31.5017,31.617,203901,0
ACWI.US,D,20091214,000000,31.9274,31.9274,31.668,31.8224,97269.4,0
ACWI.US,D,20091215,000000,31.578,31.7629,31.525,31.5695,306935,0
ACWI.US,D,20091216,000000,31.7258,31.9579,31.7258,31.7701,308124,0
ACWI.US,D,20091217,000000,31.3056,31.4496,31.195,31.2647,115989,0
ACWI.US,D,20091218,000000,31.4822,31.4952,31.0287,31.3464,134139,0
ACWI.US,D,20091221,000000,31.525,31.6234,31.3745,31.525,161354,0
ACWI.US,D,20091222,000000,31.578,31.578,31.3371,31.509,704619,0
ACWI.US,D,20091223,000000,31.7396,31.7396,31.4496,31.6884,235820,0
ACWI.US,D,20091224,000000,31.6234,31.8752,31.6234,31.8167,117099,0
ACWI.US,D,20091228,000000,32.0565,32.0565,31.7396,31.8167,598598,0
ACWI.US,D,20091229,000000,32.1141,32.1141,31.7916,31.905,1951854,0
ACWI.US,D,20091230,000000,31.7833,31.7833,31.6438,31.7191,505494,0
ACWI.US,D,20091231,000000,31.8167,31.866,31.6234,31.668,777457,0
ACWI.US,D,20100104,000000,32.2803,32.3994,32.0779,32.3194,488169,0
ACWI.US,D,20100105,000000,32.455,32.588,32.2571,32.588,228582,0
ACWI.US,D,20100106,000000,32.4385,32.6187,32.4067,32.5787,462863,0
ACWI.US,D,20100107,000000,32.5136,32.5443,32.2571,32.4236,151446,0
ACWI.US,D,20100108,000000,32.6038,32.7227,32.3994,32.6251,367380,0
ACWI.US,D,20100111,000000,32.783,32.8583,32.6624,32.8352,157703,0
ACWI.US,D,20100112,000000,32.6112,32.6112,32.3335,32.4236,228959,0
ACWI.US,D,20100113,000000,32.4672,32.7441,32.3398,32.6939,281718,0
ACWI.US,D,20100114,000000,32.7144,32.8277,32.6251,32.7598,74935.4,0
ACWI.US,D,20100115,000000,32.7227,32.7227,32.2498,32.4385,64142.8,0
